Commune,Niveau,Détails
Corronsac (31450),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Coueilles (31230),Alerte renforcée,zone : Aussoue (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Coueilles (31230),Alerte renforcée,zone : Touch amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Couladère (31220),Crise,zone : Bassin du Volp (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Couladère (31220),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Couret (31160),Crise,zone : Bassin du Ger (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Cox (31480),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Cugnaux (31270),Alerte renforcée,zone : Garonne aval (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Cugnaux (31270),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Cuguron (31210),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Cépet (31620),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Daux (31700),Alerte renforcée,zone : Aussonnelle (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Daux (31700),Alerte renforcée,zone : Garonne aval (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Daux (31700),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Daux (31700),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Drudas (31480),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Drémil-Lafage (31280),Alerte renforcée,zone : Saune (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Drémil-Lafage (31280),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Eaunes (31600),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Eaunes (31600),Alerte renforcée,zone : Lèze (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Empeaux (31470),Alerte renforcée,zone : Aussonnelle (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Empeaux (31470),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Encausse-les-Thermes (31160),Crise,zone : Bassin du Ger (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Eoux (31420),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Eoux (31420),Alerte renforcée,zone : Touch amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Escanecrabe (31350),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Escanecrabe (31350),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Escoulis (31260),Crise,zone : Bassin du Salat (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Espanès (31450),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Espanès (31450),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Esparron (31420),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Esparron (31420),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Esperce (31190),Alerte renforcée,zone : Lèze (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Esperce (31190),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Estadens (31160),Alerte renforcée,zone : Bassin de l'Arbas (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Estadens (31160),Crise,zone : Bassin du Ger (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Estancarbon (31800),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Estancarbon (31800),Crise,zone : Secteur sud du département des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Esténos (31440),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Eup (31440),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fabas (31230),Alerte renforcée,zone : Touch amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Falga (31540),Alerte renforcée,zone : Saune (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Falga (31540),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fenouillet (31150),Alerte renforcée,zone : Garonne aval (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Figarol (31260),Alerte renforcée,zone : Bassin de l'Arbas (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Figarol (31260),Crise,zone : Bassin du Salat (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Figarol (31260),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Flourens (31130),Alerte renforcée,zone : Saune (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Flourens (31130),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Folcarde (31290),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fonsorbes (31470),Alerte renforcée,zone : Aussonnelle (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fonsorbes (31470),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fonsorbes (31470),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fontenilles (31470),Alerte renforcée,zone : Aussonnelle (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Forgues (31370),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Forgues (31370),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fos (31440),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fougaron (31160),Alerte renforcée,zone : Bassin de l'Arbas (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fourquevaux (31450),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Francarville (31460),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Francazal (31260),Crise,zone : Bassin du Salat (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Francon (31420),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Franquevielle (31210),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Franquevielle (31210),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fronsac (31440),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Frontignan-Savès (31230),Alerte renforcée,zone : Aussoue (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Frontignan-de-Comminges (31510),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fronton (31620),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fronton (31620),Alerte renforcée,zone : Tarn (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Frouzins (31270),Alerte renforcée,zone : Garonne aval (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Frouzins (31270),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fustignac (31430),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Fustignac (31430),Alerte renforcée,zone : Touch amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gagnac-sur-Garonne (31150),Alerte renforcée,zone : Aussonnelle (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gagnac-sur-Garonne (31150),Alerte renforcée,zone : Garonne aval (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gaillac-Toulza (31550),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gaillac-Toulza (31550),Alerte renforcée,zone : Lèze (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gaillac-Toulza (31550),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Galié (31510),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Ganties (31160),Alerte renforcée,zone : Bassin de l'Arbas (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Ganties (31160),Crise,zone : Bassin du Ger (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Ganties (31160),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Garac (31480),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gardouch (31290),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gargas (31620),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gargas (31620),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Garidech (31380),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Garin (31110),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gauré (31590),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gauré (31590),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gensac-de-Boulogne (31350),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gensac-sur-Garonne (31310),Alerte renforcée,zone : Bassin de l'Arize (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gensac-sur-Garonne (31310),Crise,zone : Bassin du Volp (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gensac-sur-Garonne (31310),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gibel (31560),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gouaux-de-Larboust (31110),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gouaux-de-Luchon (31110),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Goudex (31230),Alerte renforcée,zone : Aussoue (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Goudex (31230),Alerte renforcée,zone : Touch amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gourdan-Polignan (31210),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Goutevernisse (31310),Alerte renforcée,zone : Bassin de l'Arize (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gouzens (31310),Alerte renforcée,zone : Bassin de l'Arize (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Goyrans (31120),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gragnague (31380),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gratens (31430),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gratentour (31150),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gratentour (31150),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Grazac (31190),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Grenade (31330),Alerte renforcée,zone : Garonne aval (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Grenade (31330),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Grenade (31330),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Grépiac (31190),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Grépiac (31190),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Guran (31440),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Gémil (31380),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Génos (31510),Crise,zone : Bassin du Ger (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Herran (31160),Alerte renforcée,zone : Bassin de l'Arbas (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
His (31260),Crise,zone : Bassin du Salat (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Huos (31210),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Issus (31450),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Izaut-de-l'Hôtel (31160),Crise,zone : Bassin du Ger (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Jurvielle (31110),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Juzes (31540),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Juzet-d'Izaut (31160),Crise,zone : Bassin du Ger (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Juzet-de-Luchon (31110),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
L'Isle-en-Dodon (31230),Alerte renforcée,zone : Aussoue (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
L'Isle-en-Dodon (31230),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
L'Isle-en-Dodon (31230),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
L'Union (31240),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
La Magdelaine-sur-Tarn (31340),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
La Magdelaine-sur-Tarn (31340),Alerte renforcée,zone : Tarn (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
La Salvetat-Lauragais (31460),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
La Salvetat-Saint-Gilles (31880),Alerte renforcée,zone : Aussonnelle (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labarthe-Inard (31800),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labarthe-Inard (31800),Crise,zone : Secteur sud du département des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labarthe-Rivière (31800),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labarthe-sur-Lèze (31860),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labarthe-sur-Lèze (31860),Alerte renforcée,zone : Lèze (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labastide-Beauvoir (31450),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labastide-Clermont (31370),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labastide-Clermont (31370),Alerte renforcée,zone : Touch amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labastide-Paumès (31230),Alerte renforcée,zone : Touch amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labastide-Saint-Sernin (31620),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labastidette (31600),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labroquère (31510),Alerte renforcée,zone : Garonne amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labruyère-Dorsa (31190),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Labruyère-Dorsa (31190),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lacaugne (31390),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lacroix-Falgarde (31120),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Laffite-Toupière (31360),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Laffite-Toupière (31360),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lafitte-Vigordane (31390),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lafitte-Vigordane (31390),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lagarde (31290),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lagardelle-sur-Lèze (31870),Alerte renforcée,zone : Ariège (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lagardelle-sur-Lèze (31870),Alerte renforcée,zone : Lèze (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lagraulet-Saint-Nicolas (31480),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lagrâce-Dieu (31190),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lahage (31370),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lahage (31370),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lahitère (31310),Alerte renforcée,zone : Bassin de l'Arize (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lahitère (31310),Crise,zone : Bassin du Volp (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lalouret-Laffiteau (31800),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lamasquère (31600),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Landorthe (31800),Crise,zone : Secteur sud du département des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lanta (31570),Alerte renforcée,zone : Saune (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lanta (31570),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lapeyrouse-Fossat (31180),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lapeyrère (31310),Alerte renforcée,zone : Bassin de l'Arize (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lapeyrère (31310),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Larcan (31800),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Larra (31330),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Larra (31330),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Larroque (31580),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Laréole (31480),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lasserre-Pradère (31530),Alerte renforcée,zone : Aussonnelle (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lasserre-Pradère (31530),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lasserre-Pradère (31530),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Latoue (31800),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Latour (31310),Alerte renforcée,zone : Bassin de l'Arize (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Latrape (31310),Alerte renforcée,zone : Bassin de l'Arize (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Latrape (31310),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Launac (31330),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Launac (31330),Crise,zone : Système Neste (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Launaguet (31140),Alerte renforcée,zone : Garonne aval (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lautignac (31370),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lautignac (31370),Alerte renforcée,zone : Touch amont (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lauzerville (31650),Alerte renforcée,zone : Saune (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lauzerville (31650),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lavalette (31590),Alerte renforcée,zone : Girou réalimenté (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lavalette (31590),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lavelanet-de-Comminges (31220),Alerte renforcée,zone : Garonne médiane (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lavelanet-de-Comminges (31220),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Lavernose-Lacasse (31410),Alerte renforcée,zone : Système canal de Saint-Martory (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Layrac-sur-Tarn (31340),Alerte renforcée,zone : Tarn (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Le Born (31340),Alerte renforcée,zone : Tarn (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Le Born (31340),Crise,zone : Tescou (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Le Burgaud (31330),Crise,zone : Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
Le Cabanial (31460),Crise,zone : Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés (eaux superficielles)<br>arrêté valable du 30/09/2022 au 31/10/2022
