Commune,Niveau,Détails
Ceintrey (54134),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Lachapelle (54120),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Allamps (54112),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Crion (54300),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Giriviller (54830),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Einvaux (54360),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Pettonville (54120),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Xermaménil (54300),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Pulnoy (54425),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Montenoy (54760),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Montenoy (54760),Alerte renforcée,"zone : Moselle aval, Orne, Nied et Seille partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022"
Ménil-la-Tour (54200),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Ménil-la-Tour (54200),Alerte renforcée,"zone : Moselle aval, Orne, Nied et Seille partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022"
Parroy (54370),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Maixe (54370),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Veney (54540),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Malzéville (54220),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Burthecourt-aux-Chênes (54210),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Ochey (54170),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Saint-Boingt (54290),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Parey-Saint-Césaire (54330),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Laneuveville-derrière-Foug (54570),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Gerbécourt-et-Haplemont (54740),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Neufmaisons (54540),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Marbache (54820),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Marbache (54820),Alerte renforcée,"zone : Moselle aval, Orne, Nied et Seille partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022"
Saint-Martin (54450),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Lebeuville (54740),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Damelevières (54360),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Crantenoy (54740),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Angomont (54540),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Chenevières (54122),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Vaucourt (54370),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Saizerais (54380),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Saizerais (54380),Alerte renforcée,"zone : Moselle aval, Orne, Nied et Seille partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022"
Bralleville (54740),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Domèvre-sur-Vezouze (54450),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Beuvezin (54115),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Courcelles (54930),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Liverdun (54460),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Vallois (54830),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Vacqueville (54540),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Cerville (54420),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Praye (54116),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Blainville-sur-l'Eau (54360),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Chanteheux (54300),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Dommartin-sous-Amance (54770),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Bulligny (54113),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Seichamps (54280),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Harbouey (54450),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Crévic (54110),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Vitrimont (54300),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Gellenoncourt (54110),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Amance (54770),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Amance (54770),Alerte renforcée,"zone : Moselle aval, Orne, Nied et Seille partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022"
Pulney (54115),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Maxéville (54320),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Diarville (54930),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Fraimbois (54300),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Jolivet (54300),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Tramont-Émy (54115),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Leménil-Mitry (54740),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Dommarie-Eulmont (54115),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Saulxures-lès-Nancy (54420),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Crézilles (54113),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Laronxe (54950),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Hammeville (54330),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Raon-lès-Leau (54540),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Gondreville (54840),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Charmois (54360),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Fraisnes-en-Saintois (54930),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Neuviller-lès-Badonviller (54540),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Deuxville (54370),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Bouvron (54200),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Marainviller (54300),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Germonville (54740),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Blénod-lès-Toul (54113),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Laître-sous-Amance (54770),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Jarville-la-Malgrange (54140),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Grimonviller (54115),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Gondrexon (54450),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Baccarat (54120),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Sexey-aux-Forges (54550),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Dolcourt (54170),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Autrepierre (54450),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Bionville (54540),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Saint-Firmin (54930),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Vaudémont (54330),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Houdemont (54180),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Dommartin-lès-Toul (54200),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Flin (54122),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Allain (54170),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Saffais (54210),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Tremblecourt (54385),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Tremblecourt (54385),Alerte renforcée,"zone : Moselle aval, Orne, Nied et Seille partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022"
Saint-Remimont (54740),Alerte renforcée,zone : Moselle amont et Meurthe partie du département 54 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 15/09/2022
Burnhaupt-le-Bas (68520),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Burnhaupt-le-Bas (68520),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Heimsbrunn (68990),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Heimsbrunn (68990),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Leimbach (68800),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Soppe-le-Bas (68780),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Soppe-le-Bas (68780),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Pfastatt (68120),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Pfastatt (68120),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Reiningue (68950),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Reiningue (68950),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Lutterbach (68460),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Lutterbach (68460),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Bernwiller (68210),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Bernwiller (68210),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Schweighouse-Thann (68520),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Morschwiller-le-Bas (68790),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Morschwiller-le-Bas (68790),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Galfingue (68990),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Galfingue (68990),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Rambluzin-et-Benoite-Vaux (55220),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Rambluzin-et-Benoite-Vaux (55220),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Autrécourt-sur-Aire (55120),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Avocourt (55270),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Foucaucourt-sur-Thabas (55250),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Èvres (55250),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Froidos (55120),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Dagonville (55500),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Levoncourt (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Nixéville-Blercourt (55120),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Nixéville-Blercourt (55120),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Seuil-d'Argonne (55250),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Senoncourt-les-Maujouy (55220),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Senoncourt-les-Maujouy (55220),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Courouvre (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Courouvre (55260),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Montzéville (55100),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Montzéville (55100),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Esnes-en-Argonne (55100),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Esnes-en-Argonne (55100),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Lachalade (55120),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Le Neufour (55120),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Laheycourt (55800),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Laheycourt (55800),Alerte,zone : Bassin Saulx-Ornain partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Boureuilles (55270),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Neuvilly-en-Argonne (55120),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Ippécourt (55220),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Osches (55220),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Béthelainville (55100),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Béthelainville (55100),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Baulny (55270),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Rumont (55000),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Rumont (55000),Alerte,zone : Bassin Saulx-Ornain partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Romagne-sous-Montfaucon (55110),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Romagne-sous-Montfaucon (55110),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Saint-Aubin-sur-Aire (55500),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Saint-Aubin-sur-Aire (55500),Alerte,zone : Bassin Saulx-Ornain partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Saint-Aubin-sur-Aire (55500),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Véry (55270),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Géry (55000),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Géry (55000),Alerte,zone : Bassin Saulx-Ornain partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Charpentry (55270),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Lisle-en-Barrois (55250),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Courcelles-en-Barrois (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Courcelles-en-Barrois (55260),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Varennes-en-Argonne (55270),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Noyers-Auzécourt (55800),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Noyers-Auzécourt (55800),Alerte,zone : Bassin Saulx-Ornain partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Erneville-aux-Bois (55500),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Erneville-aux-Bois (55500),Alerte,zone : Bassin Saulx-Ornain partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Erneville-aux-Bois (55500),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Saint-André-en-Barrois (55220),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Neuville-en-Verdunois (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Neuville-en-Verdunois (55260),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Sivry-la-Perche (55100),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Sivry-la-Perche (55100),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Malancourt (55270),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Malancourt (55270),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Lignières-sur-Aire (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Thillombois (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Thillombois (55260),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Belrain (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Villotte-sur-Aire (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Villotte-sur-Aire (55260),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Ménil-aux-Bois (55260),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Ménil-aux-Bois (55260),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Souilly (55220),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Souilly (55220),Alerte,zone : Meuse amont et médiane partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Brocourt-en-Argonne (55120),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
Futeau (55120),Alerte,zone : Bassin de l'Aisne partie du département 55 (eaux superficielles)<br>arrêté valable du 18/07/2022 au 02/08/2022
