Commune,Niveau,Détails
Saint-André-de-Briouze (61220),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-André-de-Messei (61440),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Aquilin-de-Corbion (61380),Alerte renforcée,zone : ITON (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Aubin-d'Appenai (61170),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Aubin-de-Bonneval (61470),Vigilance,zone : TOUQUES (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Aubin-de-Courteraie (61560),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Brice (61700),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Brice-sous-Rânes (61150),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Bômer-les-Forges (61700),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Christophe-de-Chaulieu (61800),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Clair-de-Halouze (61490),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Cyr-la-Rosière (61130),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Céneri-le-Gérei (61250),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Denis-sur-Huisne (61400),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Denis-sur-Sarthon (61420),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Ellier-les-Bois (61320),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Evroult-Notre-Dame-du-Bois (61550),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Evroult-de-Montfort (61230),Vigilance,zone : TOUQUES (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Fraimbault (61350),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Fulgent-des-Ormes (61130),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Georges-d'Annebecq (61600),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Georges-des-Groseillers (61100),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Germain-d'Aunay (61470),Vigilance,zone : TOUQUES (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Germain-de-Clairefeuille (61240),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Germain-de-Martigny (61560),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Germain-de-la-Coudre (61130),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Germain-des-Grois (61110),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Germain-du-Corbéis (61000),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Germain-le-Vieux (61390),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Gervais-des-Sablons (61160),Vigilance,zone : DIVES - VIE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Gervais-du-Perron (61500),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Gilles-des-Marais (61700),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Hilaire-de-Briouze (61220),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Hilaire-le-Châtel (61400),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Hilaire-sur-Erre (61340),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Hilaire-sur-Risle (61270),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Jouin-de-Blavou (61360),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Julien-sur-Sarthe (61170),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Lambert-sur-Dive (61160),Vigilance,zone : DIVES - VIE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Langis-lès-Mortagne (61400),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Léger-sur-Sarthe (61170),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Léonard-des-Parcs (61390),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Mard-de-Réno (61400),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Mars-d'Égrenne (61350),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Martin-d'Écublei (61300),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Martin-des-Landes (61320),Alerte renforcée,zone : MAYENNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Martin-des-Pézerits (61380),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Martin-du-Vieux-Bellême (61130),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Martin-l'Aiguillon (61320),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Michel-Tubœuf (61300),Alerte renforcée,zone : ITON (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Nicolas-de-Sommaire (61550),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Nicolas-des-Bois (61250),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Ouen-de-Sécherouvre (61560),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Ouen-le-Brisoult (61410),Alerte renforcée,zone : MAYENNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Ouen-sur-Iton (61300),Alerte renforcée,zone : ITON (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Patrice-du-Désert (61600),Alerte renforcée,zone : MAYENNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Paul (61100),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Philbert-sur-Orne (61430),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Pierre-d'Entremont (61800),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Pierre-des-Loges (61370),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Pierre-du-Regard (61790),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Pierre-la-Bruyère (61340),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Quentin-de-Blavou (61360),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Quentin-les-Chardonnets (61800),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Roch-sur-Égrenne (61350),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Sauveur-de-Carrouges (61320),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Sulpice-sur-Risle (61300),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saint-Symphorien-des-Bruyères (61300),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sainte-Céronne-lès-Mortagne (61380),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sainte-Gauburge-Sainte-Colombe (61370),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sainte-Honorine-la-Chardonne (61430),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sainte-Honorine-la-Guillaume (61210),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sainte-Marguerite-de-Carrouges (61320),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sainte-Marie-la-Robert (61320),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sainte-Opportune (61100),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sainte-Scolasse-sur-Sarthe (61170),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saires-la-Verrerie (61220),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Saires-la-Verrerie (61220),Alerte renforcée,zone : ORNE MOYENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
"Sap-en-Auge (61470, 61120)",Vigilance,zone : TOUQUES (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sarceaux (61200),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Semallé (61250),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sevrai (61150),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Soligny-la-Trappe (61380),Alerte renforcée,zone : ITON (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Suré (61360),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sées (61500),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Sévigny (61200),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Tanques (61150),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Tanville (61500),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Tellières-le-Plessis (61390),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Tessé-Froulay (61410),Alerte renforcée,zone : MAYENNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Ticheville (61120),Vigilance,zone : TOUQUES (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Tinchebray-Bocage (61800),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Torchamp (61330),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Touquettes (61550),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Tournai-sur-Dive (61160),Vigilance,zone : DIVES - VIE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Tourouvre au Perche (61190),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Trun (61160),Vigilance,zone : DIVES - VIE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Trémont (61390),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
"Val-au-Perche (61130, 61260, 61340)",Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Valframbert (61250),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Vaunoise (61130),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Verrières (61110),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Vidai (61360),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Vieux-Pont (61150),Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Villedieu-lès-Bailleul (61160),Vigilance,zone : DIVES - VIE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Villiers-sous-Mortagne (61400),Vigilance,zone : HUISNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Vimoutiers (61120),Vigilance,zone : DIVES - VIE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Vitrai-sous-Laigle (61300),Alerte renforcée,zone : ITON (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Échalou (61440),Crise,zone : EGRENNE - VARENNE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Échauffour (61370),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Écorcei (61270),Vigilance,zone : RISLE - CHARENTONNE - GUIEL (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Écorches (61160),Vigilance,zone : DIVES - VIE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
"Écouché-les-Vallées (61150, 61200)",Vigilance,zone : ORNE AMONT (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Écouves (61250),Alerte renforcée,zone : SARTHE (eaux superficielles)<br>arrêté valable du 26/09/2022 au 15/10/2022
Allouville-Bellefosse (76190),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Allouville-Bellefosse (76190),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Alvimare (76640),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Alvimare (76640),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Amfreville-les-Champs (76560),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Amfreville-les-Champs (76560),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Ancourt (76370),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Ancourt (76370),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Ancourteville-sur-Héricourt (76560),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Ancourteville-sur-Héricourt (76560),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Ancretteville-sur-Mer (76540),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Ancretteville-sur-Mer (76540),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Angerville-Bailleul (76110),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Angerville-Bailleul (76110),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Angerville-l'Orcher (76280),Vigilance,zone : ETRETAT - YPORT - POINTE DE CAUX - CAUX SEINE - COMMERCE - EMBOUCHURE SEINE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Angerville-l'Orcher (76280),Vigilance,zone : bassins de la Pointe de Caux au Commerce (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Angerville-la-Martel (76540),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Angerville-la-Martel (76540),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Angiens (76740),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Angiens (76740),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Anglesqueville-l'Esneval (76280),Vigilance,zone : ETRETAT - YPORT - POINTE DE CAUX - CAUX SEINE - COMMERCE - EMBOUCHURE SEINE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Anglesqueville-l'Esneval (76280),Vigilance,zone : bassins de la Pointe de Caux au Commerce (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Anglesqueville-la-Bras-Long (76740),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Anglesqueville-la-Bras-Long (76740),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Annouville-Vilmesnil (76110),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Annouville-Vilmesnil (76110),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Anvéville (76560),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Anvéville (76560),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Argueil (76780),Vigilance,zone : ANDELLE (eaux superficielles)<br>arrêté valable du 16/07/2022 au 31/10/2022
Argueil (76780),Vigilance,zone : bassin de l'Andelle (eaux souterraines)<br>arrêté valable du 16/07/2022 au 31/10/2022
Aubermesnil-aux-Érables (76340),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Aubermesnil-aux-Érables (76340),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Auberville-la-Manuel (76450),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Auberville-la-Manuel (76450),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Auberville-la-Renault (76110),Vigilance,zone : ETRETAT - YPORT - POINTE DE CAUX - CAUX SEINE - COMMERCE - EMBOUCHURE SEINE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Auberville-la-Renault (76110),Vigilance,zone : bassins de la Pointe de Caux au Commerce (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Aubéguimont (76390),Crise,zone : BRESLE (eaux superficielles)<br>arrêté valable du 07/09/2022 au 31/12/2022
Aubéguimont (76390),Crise,zone : bassin de la Bresle (eaux souterraines)<br>arrêté valable du 07/09/2022 au 31/12/2022
Aumale (76390),Crise,zone : BRESLE (eaux superficielles)<br>arrêté valable du 07/09/2022 au 31/12/2022
Aumale (76390),Crise,zone : bassin de la Bresle (eaux souterraines)<br>arrêté valable du 07/09/2022 au 31/12/2022
Autigny (76740),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Autigny (76740),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Auvilliers (76270),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Auvilliers (76270),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Auzebosc (76190),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Auzebosc (76190),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Auzouville-sur-Ry (76116),Vigilance,zone : ANDELLE (eaux superficielles)<br>arrêté valable du 16/07/2022 au 31/10/2022
Auzouville-sur-Ry (76116),Vigilance,zone : bassin de l'Andelle (eaux souterraines)<br>arrêté valable du 16/07/2022 au 31/10/2022
Avesnes-en-Bray (76220),Vigilance,zone : EPTE (eaux superficielles)<br>arrêté valable du 16/07/2022 au 31/10/2022
Avesnes-en-Bray (76220),Vigilance,zone : bassin de l'Epte (eaux souterraines)<br>arrêté valable du 16/07/2022 au 31/10/2022
Avesnes-en-Val (76630),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Avesnes-en-Val (76630),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Avremesnil (76730),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Avremesnil (76730),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Bailleul-Neuville (76660),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Bailleul-Neuville (76660),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Baillolet (76660),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Baillolet (76660),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Bailly-en-Rivière (76630),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Bailly-en-Rivière (76630),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Baons-le-Comte (76190),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Baons-le-Comte (76190),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Baromesnil (76260),Crise,zone : BRESLE (eaux superficielles)<br>arrêté valable du 07/09/2022 au 31/12/2022
Baromesnil (76260),Crise,zone : bassin de la Bresle (eaux souterraines)<br>arrêté valable du 07/09/2022 au 31/12/2022
Bazinval (76340),Crise,zone : BRESLE (eaux superficielles)<br>arrêté valable du 07/09/2022 au 31/12/2022
Bazinval (76340),Crise,zone : bassin de la Bresle (eaux souterraines)<br>arrêté valable du 07/09/2022 au 31/12/2022
Beaubec-la-Rosière (76440),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Beaubec-la-Rosière (76440),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Beaurepaire (76280),Vigilance,zone : ETRETAT - YPORT - POINTE DE CAUX - CAUX SEINE - COMMERCE - EMBOUCHURE SEINE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Beaurepaire (76280),Vigilance,zone : bassins de la Pointe de Caux au Commerce (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
Beaussault (76870),Vigilance,zone : YERES - EAULNE - BETHUNE (eaux superficielles)<br>arrêté valable du 01/07/2022 au 31/10/2022
Beaussault (76870),Vigilance,zone : bassins de l'Yères à la Béthune (eaux souterraines)<br>arrêté valable du 01/07/2022 au 31/10/2022
Beauvoir-en-Lyons (76220),Vigilance,zone : ANDELLE (eaux superficielles)<br>arrêté valable du 16/07/2022 au 31/10/2022
Beauvoir-en-Lyons (76220),Vigilance,zone : bassin de l'Andelle (eaux souterraines)<br>arrêté valable du 16/07/2022 au 31/10/2022
Bec-de-Mortagne (76110),Vigilance,zone : DURDENT - DUN - VEULES - VALMONT - GANZEVILLE (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Bec-de-Mortagne (76110),Vigilance,zone : bassins du Dun à la Ganzeville (eaux souterraines)<br>arrêté valable du 05/08/2022 au 31/10/2022
